"10/08/2010","024502","New England Clam Chowder","LUN","ANNENBERG ","07","6","OZL",""
"10/08/2010","024502","New England Clam Chowder","DIN","ANNENBERG ","07","6","OZL",""
"10/15/2010","024502","New England Clam Chowder","LUN","ANNENBERG ","07","6","OZL",""
"10/15/2010","024502","New England Clam Chowder","DIN","ANNENBERG ","07","6","OZL",""
"10/05/2010","025503","French Onion Soup NON VEG","LUN","ANNENBERG ","07","6","OZL",""
"10/05/2010","025503","French Onion Soup NON VEG","DIN","ANNENBERG ","07","6","OZL",""
"10/01/2010","025531","White Bean & Garlic Soup","LUN","ANNENBERG ","07","6","OZL","VGN"
"10/01/2010","025531","White Bean & Garlic Soup","DIN","ANNENBERG ","07","6","OZL","VGN"
"10/17/2010","025531","White Bean & Garlic Soup","LUN","ANNENBERG ","07","6","OZL","VGN"
"10/17/2010","025531","White Bean & Garlic Soup","DIN","ANNENBERG ","07","6","OZL","VGN"
"10/14/2010","026501","Beef & Vegetable Barley Soup","LUN","ANNENBERG ","07","6","OZL",""
"10/14/2010","026501","Beef & Vegetable Barley Soup","DIN","ANNENBERG ","07","6","OZL",""
"10/04/2010","026505","Sausage Minestrone Soup","LUN","ANNENBERG ","07","6","OZL",""
"10/04/2010","026505","Sausage Minestrone Soup","DIN","ANNENBERG ","07","6","OZL",""
"10/18/2010","026505","Sausage Minestrone Soup","LUN","ANNENBERG ","07","6","OZL",""
"10/18/2010","026505","Sausage Minestrone Soup","DIN","ANNENBERG ","07","6","OZL",""
"10/03/2010","026513","Pepper Pot Soup","LUN","ANNENBERG ","07","6","OZL",""
"10/03/2010","026513","Pepper Pot Soup","DIN","ANNENBERG ","07","6","OZL",""
"10/17/2010","026513","Pepper Pot Soup","LUN","ANNENBERG ","07","6","OZL",""
"10/17/2010","026513","Pepper Pot Soup","DIN","ANNENBERG ","07","6","OZL",""
"10/09/2010","027010","Miso Soup","LUN","ANNENBERG ","07","6","OZL","VGN"
"10/09/2010","027010","Miso Soup","DIN","ANNENBERG ","07","6","OZL","VGN"
"09/30/2010","027501","Mulligatawny Soup","LUN","ANNENBERG ","07","6","OZL",""
"09/30/2010","027501","Mulligatawny Soup","DIN","ANNENBERG ","07","6","OZL",""
"09/28/2010","031006","Cream of Wheat","BRK","ANNENBERG ","23","6","OZL","VGN"
"10/01/2010","031006","Cream of Wheat","BRK","ANNENBERG ","23","6","OZL","VGN"
"10/05/2010","031006","Cream of Wheat","BRK","ANNENBERG ","23","6","OZL","VGN"
"10/08/2010","031006","Cream of Wheat","BRK","ANNENBERG ","23","6","OZL","VGN"
"10/12/2010","031006","Cream of Wheat","BRK","ANNENBERG ","23","6","OZL","VGN"
"10/15/2010","031006","Cream of Wheat","BRK","ANNENBERG ","23","6","OZL","VGN"
"10/10/2010","036001","Blueberry Pancakes","LUN","ANNENBERG ","09","2","EACH","VGT"
"10/17/2010","036001","Blueberry Pancakes","LUN","ANNENBERG ","09","2","EACH","VGT"
"10/02/2010","036004","Pancakes","BRK","ANNENBERG ","02","2","EACH","VGT"
"10/03/2010","036004","Pancakes","LUN","ANNENBERG ","09","2","EACH","VGT"
"10/09/2010","036004","Pancakes","BRK","ANNENBERG ","02","2","EACH","VGT"
"10/12/2010","036004","Pancakes","BRK","ANNENBERG ","02","2","EACH","VGT"
"10/16/2010","036004","Pancakes","BRK","ANNENBERG ","02","2","EACH","VGT"
"10/01/2010","036005","French Toast","BRK","ANNENBERG ","02","1","EACH","VGT"
"10/05/2010","036005","French Toast","BRK","ANNENBERG ","02","1","EACH","VGT"
"10/08/2010","036005","French Toast","BRK","ANNENBERG ","03","1","EACH","VGT"
"10/15/2010","036005","French Toast","BRK","ANNENBERG ","02","1","EACH","VGT"
"10/03/2010","036014","Malted Belgian Waffles","LUN","ANNENBERG ","23","1","EACH","VGT"
"10/10/2010","036014","Malted Belgian Waffles","LUN","ANNENBERG ","23","1","EACH","VGT"
"10/14/2010","036014","Malted Belgian Waffles","BRK","ANNENBERG ","04","1","EACH","VGT"
